@relation InstanceResultListener

@attribute Key_Dataset {'epit.train-weka.filters.unsupervised.attribute.Remove-R13,56-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.attribute.Remove-R1','epit.train-weka.filters.unsupervised.attribute.Remove-R13,56-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5','epit.train-weka.filters.unsupervised.attribute.Remove-R13,56-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.attribute.Remove-R1_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1'}
@attribute Key_Run {1,2,3,4,5}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.rules.ZeroR,weka.classifiers.rules.OneR,weka.classifiers.trees.J48,weka.classifiers.lazy.IBk,weka.classifiers.bayes.NaiveBayes}
@attribute Key_Scheme_options {'','-B 6','-C 0.25 -M 2','-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"'}
@attribute Key_Scheme_version_ID {48055541465867954,-3459427003147861443,-217733168393644444,-3080186098777067172,5995231201785697655}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 90\nSize of the tree: 179\n','Number of leaves: 151\nSize of the tree: 301\n','Number of leaves: 175\nSize of the tree: 349\n','Number of leaves: 134\nSize of the tree: 267\n','Number of leaves: 169\nSize of the tree: 337\n','Number of leaves: 132\nSize of the tree: 263\n','Number of leaves: 135\nSize of the tree: 269\n','Number of leaves: 149\nSize of the tree: 297\n','Number of leaves: 138\nSize of the tree: 275\n','Number of leaves: 124\nSize of the tree: 247\n','Number of leaves: 165\nSize of the tree: 329\n','Number of leaves: 178\nSize of the tree: 355\n','Number of leaves: 180\nSize of the tree: 359\n','Number of leaves: 182\nSize of the tree: 363\n','Number of leaves: 218\nSize of the tree: 435\n','Number of leaves: 161\nSize of the tree: 321\n','Number of leaves: 217\nSize of the tree: 433\n','Number of leaves: 171\nSize of the tree: 341\n','Number of leaves: 156\nSize of the tree: 311\n','Number of leaves: 136\nSize of the tree: 271\n','Number of leaves: 140\nSize of the tree: 279\n','Number of leaves: 133\nSize of the tree: 265\n','Number of leaves: 145\nSize of the tree: 289\n','Number of leaves: 210\nSize of the tree: 419\n','Number of leaves: 207\nSize of the tree: 413\n','Number of leaves: 172\nSize of the tree: 343\n','Number of leaves: 176\nSize of the tree: 351\n','Number of leaves: 223\nSize of the tree: 445\n','Number of leaves: 192\nSize of the tree: 383\n','Number of leaves: 109\nSize of the tree: 217\n','Number of leaves: 106\nSize of the tree: 211\n','Number of leaves: 139\nSize of the tree: 277\n','Number of leaves: 184\nSize of the tree: 367\n','Number of leaves: 125\nSize of the tree: 249\n','Number of leaves: 154\nSize of the tree: 307\n','Number of leaves: 199\nSize of the tree: 397\n','Number of leaves: 191\nSize of the tree: 381\n','Number of leaves: 226\nSize of the tree: 451\n','Number of leaves: 220\nSize of the tree: 439\n','Number of leaves: 116\nSize of the tree: 231\n','Number of leaves: 177\nSize of the tree: 353\n','Number of leaves: 128\nSize of the tree: 255\n','Number of leaves: 95\nSize of the tree: 189\n','Number of leaves: 52\nSize of the tree: 103\n','Number of leaves: 63\nSize of the tree: 125\n','Number of leaves: 49\nSize of the tree: 97\n','Number of leaves: 53\nSize of the tree: 105\n','Number of leaves: 58\nSize of the tree: 115\n','Number of leaves: 23\nSize of the tree: 45\n','Number of leaves: 65\nSize of the tree: 129\n','Number of leaves: 96\nSize of the tree: 191\n','Number of leaves: 41\nSize of the tree: 81\n','Number of leaves: 39\nSize of the tree: 77\n','Number of leaves: 68\nSize of the tree: 135\n','Number of leaves: 55\nSize of the tree: 109\n','Number of leaves: 61\nSize of the tree: 121\n','Number of leaves: 60\nSize of the tree: 119\n','Number of leaves: 42\nSize of the tree: 83\n','Number of leaves: 51\nSize of the tree: 101\n','Number of leaves: 50\nSize of the tree: 99\n','Number of leaves: 123\nSize of the tree: 245\n','Number of leaves: 57\nSize of the tree: 113\n','Number of leaves: 54\nSize of the tree: 107\n','Number of leaves: 59\nSize of the tree: 117\n','Number of leaves: 66\nSize of the tree: 131\n','Number of leaves: 35\nSize of the tree: 69\n','Number of leaves: 79\nSize of the tree: 157\n','Number of leaves: 38\nSize of the tree: 75\n','Number of leaves: 73\nSize of the tree: 145\n','Number of leaves: 71\nSize of the tree: 141\n','Number of leaves: 99\nSize of the tree: 197\n','Number of leaves: 36\nSize of the tree: 71\n','Number of leaves: 46\nSize of the tree: 91\n','Number of leaves: 21\nSize of the tree: 41\n','Number of leaves: 3\nSize of the tree: 5\n','Number of leaves: 27\nSize of the tree: 53\n','Number of leaves: 33\nSize of the tree: 65\n','Number of leaves: 12\nSize of the tree: 23\n','Number of leaves: 11\nSize of the tree: 21\n','Number of leaves: 7\nSize of the tree: 13\n','Number of leaves: 34\nSize of the tree: 67\n','Number of leaves: 15\nSize of the tree: 29\n','Number of leaves: 16\nSize of the tree: 31\n','Number of leaves: 20\nSize of the tree: 39\n','Number of leaves: 26\nSize of the tree: 51\n','Number of leaves: 5\nSize of the tree: 9\n','Number of leaves: 17\nSize of the tree: 33\n','Number of leaves: 40\nSize of the tree: 79\n','Number of leaves: 14\nSize of the tree: 27\n','Number of leaves: 9\nSize of the tree: 17\n','Number of leaves: 25\nSize of the tree: 49\n','Number of leaves: 8\nSize of the tree: 15\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data
'epit.train-weka.filters.unsupervised.attribute.Remove-R13,56-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.attribute.Remove-R1_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',3,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20200307.1736,19521,2169,1413,756,0,65.145228,34.854772,0,0.022886,0.446172,0.473085,98.067753,99.190104,2025.859618,3070.051311,-1044.191693,0.934006,1.415422,-0.481416,36.572437,0.016861,1.80528,0.983688,1387,0.965744,733,0.034256,26,0.016312,23,0.654245,0.983688,0.785836,0.057593,0.560525,0.683344,0.651452,0.633509,0.366491,0.348548,0.610982,0.651452,0.533368,0.057593,0.560525,0.585456,0.425096,0.651452,0.527,0.001,0.48,0,480,0,11225,2598912,291096,99.953896,99.769479,'Number of leaves: 20\nSize of the tree: 39\n',39,20,20
'epit.train-weka.filters.unsupervised.attribute.Remove-R13,56-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.attribute.Remove-R1_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',3,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20200307.1736,19521,2169,1411,758,0,65.05302,34.94698,0,0.011094,0.451312,0.476605,99.197596,99.928028,2025.859618,3094.532692,-1068.673074,0.934006,1.426709,-0.492703,8.892666,0.0041,0.438958,0.991489,1398,0.982872,746,0.017128,13,0.008511,12,0.652052,0.991489,0.786719,0.038505,0.529185,0.664634,0.65053,0.641913,0.358087,0.34947,0.605843,0.65053,0.523027,0.038505,0.529185,0.561976,0.409941,0.65053,0.568,0.001,0.53,0,530,0,9769,2598912,291096,99.953896,99.88474,'Number of leaves: 16\nSize of the tree: 31\n',31,16,16
'epit.train-weka.filters.unsupervised.attribute.Remove-R13,56-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.attribute.Remove-R1_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',3,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20200307.1736,19521,2169,1417,752,0,65.329645,34.670355,0,0.022748,0.446002,0.474643,98.030302,99.51671,2025.859618,8436.259601,-6410.399982,0.934006,3.88947,-2.955463,30.255315,0.013949,1.493456,0.990071,1396,0.972332,738,0.027668,21,0.009929,14,0.654171,0.990071,0.78781,0.067147,0.56152,0.68412,0.653296,0.635558,0.364442,0.346704,0.635215,0.653296,0.530641,0.067147,0.56152,0.582597,0.420354,0.653296,0.53,0.001,0.49,0,490,0,17049,2598912,291096,99.723375,99.700323,'Number of leaves: 36\nSize of the tree: 71\n',71,36,36
'epit.train-weka.filters.unsupervised.attribute.Remove-R13,56-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.attribute.Remove-R1_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',3,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20200307.1736,19521,2169,1406,763,0,64.822499,35.177501,0,0.045317,0.445614,0.474815,97.945074,99.552803,2025.859618,5225.937024,-3200.077406,0.934006,2.409376,-1.47537,30.189064,0.013918,1.490185,0.951064,1341,0.914361,694,0.085639,65,0.048936,69,0.658968,0.951064,0.77852,0.07271,0.565734,0.686534,0.648225,0.611522,0.388478,0.351775,0.598117,0.648225,0.557033,0.07271,0.565734,0.587708,0.462048,0.648225,0.477,0.001,0.44,0,440,0,15957,2598912,291096,99.815583,99.769479,'Number of leaves: 33\nSize of the tree: 65\n',65,33,33
'epit.train-weka.filters.unsupervised.attribute.Remove-R13,56-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.attribute.Remove-R1_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',3,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20200307.1736,19521,2169,1414,755,0,65.191332,34.808668,0,0.021521,0.450736,0.4778,99.070965,100.178681,2025.859618,6316.035638,-4290.17602,0.934006,2.911957,-1.977951,7.575133,0.003492,0.373922,0.986525,1391,0.969697,736,0.030303,23,0.013475,19,0.653973,0.986525,0.786542,0.058244,0.52332,0.66136,0.651913,0.635085,0.364915,0.348087,0.616756,0.651913,0.531403,0.058244,0.52332,0.558533,0.421985,0.651913,0.605,0.001,0.56,0,560,0,13409,2598912,291096,99.723375,99.631166,'Number of leaves: 26\nSize of the tree: 51\n',51,26,26
'epit.train-weka.filters.unsupervised.attribute.Remove-R13,56-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.attribute.Remove-R1_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',3,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20200307.1736,19521,2169,1407,762,0,64.868603,35.131397,0,0.006653,0.450165,0.476244,98.9454,99.852507,2025.859618,3091.912638,-1066.05302,0.934006,1.425501,-0.491495,3.395791,0.001566,0.167622,0.989362,1395,0.98419,747,0.01581,12,0.010638,15,0.651261,0.989362,0.785473,0.022248,0.544904,0.674992,0.648686,0.643514,0.356486,0.351314,0.578889,0.648686,0.521297,0.022248,0.544904,0.570892,0.408004,0.648686,0.436,0.001,0.41,0.01,410,10,12317,2598912,291096,99.953896,99.930844,'Number of leaves: 23\nSize of the tree: 45\n',45,23,23
'epit.train-weka.filters.unsupervised.attribute.Remove-R13,56-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.attribute.Remove-R1_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',3,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20200307.1736,19521,2169,1413,756,0,65.145228,34.854772,0,0.006702,0.453337,0.476512,99.642482,99.908571,2025.859618,2023.233993,2.625625,0.934006,0.932796,0.001211,6.536614,0.003014,0.322659,0.998582,1408,0.993412,754,0.006588,5,0.001418,2,0.651249,0.998582,0.788354,0.043469,0.504852,0.652465,0.651452,0.646283,0.353717,0.348548,0.673307,0.651452,0.517053,0.043469,0.504852,0.548566,0.400704,0.651452,0.436,0.001,0.42,0,420,0,5765,2598912,291096,100,99.88474,'Number of leaves: 5\nSize of the tree: 9\n',9,5,5
'epit.train-weka.filters.unsupervised.attribute.Remove-R13,56-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.attribute.Remove-R1_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',3,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20200307.1736,19521,2169,1414,755,0,65.191332,34.808668,0,0.006841,0.453203,0.476011,99.613118,99.803526,2025.859618,2018.552287,7.307331,0.934006,0.930637,0.003369,8.450178,0.003896,0.417116,1,1410,0.99473,755,0.00527,4,0,0,0.65127,1,0.788811,0.058585,0.503341,0.651765,0.651913,0.646643,0.353357,0.348087,0.773302,0.651913,0.516451,0.058585,0.503341,0.547455,0.399648,0.651913,0.453,0.001,0.4,0,400,0,5037,2598912,291096,100,99.861687,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
'epit.train-weka.filters.unsupervised.attribute.Remove-R13,56-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.attribute.Remove-R1_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',3,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20200307.1736,19521,2169,1403,766,0,64.684186,35.315814,0,-0.000911,0.451305,0.47871,99.195871,100.369522,2025.859618,10603.544103,-8577.684485,0.934006,4.888679,-3.954672,2.154296,0.000993,0.10634,0.990071,1396,0.990777,752,0.009223,7,0.009929,14,0.649907,0.990071,0.784711,-0.003441,0.54771,0.675617,0.646842,0.647548,0.352452,0.353158,0.539128,0.646842,0.516397,-0.003441,0.54771,0.570542,0.40133,0.646842,0.434,0.001,0.39,0,390,0,13409,2598912,291096,99.631166,99.769479,'Number of leaves: 26\nSize of the tree: 51\n',51,26,26
'epit.train-weka.filters.unsupervised.attribute.Remove-R13,56-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.attribute.Remove-R1_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',3,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20200307.1736,19521,2169,1410,759,0,65.006916,34.993084,0,0.010177,0.449205,0.47506,98.734434,99.604139,2025.859618,3084.428039,-1058.568421,0.934006,1.422051,-0.488044,19.0833,0.008798,0.941985,0.99078,1397,0.982872,746,0.017128,13,0.00922,13,0.65189,0.99078,0.786378,0.034657,0.547022,0.674308,0.650069,0.642161,0.357839,0.349931,0.598739,0.650069,0.52279,0.034657,0.547022,0.573212,0.409749,0.650069,0.427,0,0.4,0,400,0,9405,2598912,291096,99.953896,99.930844,'Number of leaves: 15\nSize of the tree: 29\n',29,15,15
'epit.train-weka.filters.unsupervised.attribute.Remove-R13,56-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.attribute.Remove-R1_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',4,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20200307.1736,19521,2169,1405,764,0,64.776395,35.223605,0,0.035737,0.448534,0.474552,98.586835,99.497607,2025.859618,3080.994857,-1055.135239,0.934006,1.420468,-0.486462,24.525999,0.011308,1.210647,0.958865,1352,0.930171,706,0.069829,53,0.041135,58,0.656948,0.958865,0.7797,0.062106,0.546717,0.673413,0.647764,0.61907,0.38093,0.352236,0.594146,0.647764,0.549494,0.062106,0.546717,0.573355,0.45077,0.647764,0.435,0.001,0.39,0,390,0,10133,2598912,291096,99.953896,99.907792,'Number of leaves: 17\nSize of the tree: 33\n',33,17,17
'epit.train-weka.filters.unsupervised.attribute.Remove-R13,56-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.attribute.Remove-R1_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',4,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20200307.1736,19521,2169,1412,757,0,65.099124,34.900876,0,0.003423,0.45414,0.476539,99.819024,99.91424,2025.859618,2022.827539,3.032079,0.934006,0.932608,0.001398,4.107116,0.001894,0.202734,1,1410,0.997365,757,0.002635,2,0,0,0.650669,1,0.78837,0.041407,0.501318,0.650669,0.650991,0.648356,0.351644,0.349009,0.772911,0.650991,0.514334,0.041407,0.501318,0.546031,0.396813,0.650991,0.388,0,0.35,0,350,0,5037,2598912,291096,100,99.953896,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
'epit.train-weka.filters.unsupervised.attribute.Remove-R13,56-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.attribute.Remove-R1_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',4,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20200307.1736,19521,2169,1413,756,0,65.145228,34.854772,0,0.005133,0.453683,0.476275,99.718711,99.8589,2025.859618,2020.689959,5.169659,0.934006,0.931623,0.002383,6.220885,0.002868,0.307074,1,1410,0.996047,756,0.003953,3,0,0,0.65097,1,0.788591,0.050725,0.502329,0.651217,0.651452,0.6475,0.3525,0.348548,0.773106,0.651452,0.515394,0.050725,0.502329,0.546743,0.398232,0.651452,0.423,0.001,0.38,0,380,0,5037,2598912,291096,100,99.907792,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
'epit.train-weka.filters.unsupervised.attribute.Remove-R13,56-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.attribute.Remove-R1_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',4,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20200307.1736,19521,2169,1417,752,0,65.329645,34.670355,0,0.016611,0.447786,0.474696,98.422585,99.527804,2025.859618,3082.671902,-1056.812283,0.934006,1.421241,-0.487235,23.335731,0.010759,1.151893,0.995745,1404,0.982872,746,0.017128,13,0.004255,6,0.653023,0.995745,0.788764,0.065887,0.55694,0.678213,0.653296,0.640424,0.359576,0.346704,0.663937,0.653296,0.524446,0.065887,0.55694,0.577153,0.411092,0.653296,0.526,0.001,0.5,0,500,0,13409,2598912,291096,99.953896,99.838635,'Number of leaves: 26\nSize of the tree: 51\n',51,26,26
'epit.train-weka.filters.unsupervised.attribute.Remove-R13,56-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.attribute.Remove-R1_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',4,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20200307.1736,19521,2169,1404,765,0,64.73029,35.26971,0,0.037029,0.445487,0.476638,97.917125,99.935106,2025.859618,9518.81663,-7492.957012,0.934006,4.388574,-3.454568,31.417875,0.014485,1.550842,0.956028,1348,0.926219,703,0.073781,56,0.043972,62,0.65724,0.956028,0.778966,0.062685,0.574107,0.697095,0.647303,0.617493,0.382507,0.352697,0.593321,0.647303,0.551071,0.062685,0.574107,0.592164,0.453337,0.647303,0.518,0.001,0.46,0,460,0,18505,2598912,291096,99.677271,99.492854,'Number of leaves: 40\nSize of the tree: 79\n',79,40,40
'epit.train-weka.filters.unsupervised.attribute.Remove-R13,56-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.attribute.Remove-R1_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',4,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20200307.1736,19521,2169,1398,771,0,64.453665,35.546335,0,0.040353,0.445267,0.476406,97.868739,99.886326,2025.859618,3096.141176,-1070.281558,0.934006,1.427451,-0.493445,30.513142,0.014068,1.506182,0.943262,1330,0.910408,691,0.089592,68,0.056738,80,0.65809,0.943262,0.775284,0.062145,0.55987,0.684352,0.644537,0.611683,0.388317,0.355463,0.588583,0.644537,0.556459,0.062145,0.55987,0.584085,0.462615,0.644537,0.535,0.001,0.5,0,500,0,17049,2598912,291096,99.953896,99.815583,'Number of leaves: 36\nSize of the tree: 71\n',71,36,36
'epit.train-weka.filters.unsupervised.attribute.Remove-R13,56-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.attribute.Remove-R1_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',4,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20200307.1736,19521,2169,1419,750,0,65.421853,34.578147,0,0.020764,0.448718,0.473704,98.62732,99.319886,2025.859618,3074.365804,-1048.506185,0.934006,1.417412,-0.483405,19.944541,0.009195,0.984498,0.995035,1403,0.97892,743,0.02108,16,0.004965,7,0.653774,0.995035,0.789089,0.075042,0.554591,0.679448,0.654219,0.638103,0.361897,0.345781,0.668429,0.654219,0.527282,0.075042,0.554591,0.57768,0.415005,0.654219,0.469,0.001,0.44,0,440,0,10133,2598912,291096,99.953896,99.815583,'Number of leaves: 17\nSize of the tree: 33\n',33,17,17
'epit.train-weka.filters.unsupervised.attribute.Remove-R13,56-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.attribute.Remove-R1_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',4,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20200307.1736,19521,2169,1410,759,0,65.006916,34.993084,0,0.001579,0.454235,0.477234,99.839895,100.060079,2025.859618,3097.930879,-1072.071261,0.934006,1.428276,-0.49427,3.230442,0.001489,0.15946,0.998582,1408,0.997365,757,0.002635,2,0.001418,2,0.650346,0.998582,0.787692,0.013525,0.500659,0.65037,0.650069,0.648853,0.351147,0.349931,0.597736,0.650069,0.513889,0.013525,0.500659,0.545614,0.396467,0.650069,0.483,0.001,0.43,0,430,0,5765,2598912,291096,99.953896,99.907792,'Number of leaves: 5\nSize of the tree: 9\n',9,5,5
'epit.train-weka.filters.unsupervised.attribute.Remove-R13,56-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.attribute.Remove-R1_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',4,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20200307.1736,19521,2169,1413,756,0,65.145228,34.854772,0,0.010604,0.451745,0.477555,99.292656,100.127378,2025.859618,2031.519148,-5.65953,0.934006,0.936616,-0.002609,3.250073,0.001498,0.160429,0.995035,1403,0.986825,749,0.013175,10,0.004965,7,0.651952,0.995035,0.78776,0.044408,0.522818,0.661299,0.651452,0.643242,0.356758,0.348548,0.629655,0.651452,0.521117,0.044408,0.522818,0.557628,0.406766,0.651452,0.493,0.001,0.45,0,450,0,9041,2598912,291096,100,99.953896,'Number of leaves: 14\nSize of the tree: 27\n',27,14,14
'epit.train-weka.filters.unsupervised.attribute.Remove-R13,56-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.attribute.Remove-R1_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',4,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20200307.1736,19521,2169,1412,757,0,65.099124,34.900876,0,0.00421,0.453722,0.476701,99.727278,99.948181,2025.859618,3094.077006,-1068.217388,0.934006,1.426499,-0.492493,5.958924,0.002747,0.294143,0.999291,1409,0.996047,756,0.003953,3,0.000709,1,0.650808,0.999291,0.788252,0.036055,0.501975,0.651055,0.650991,0.647748,0.352252,0.349009,0.685519,0.650991,0.51517,0.036055,0.501975,0.546292,0.398058,0.650991,0.517,0.001,0.47,0,470,0,7221,2598912,291096,99.953896,99.88474,'Number of leaves: 9\nSize of the tree: 17\n',17,9,9
'epit.train-weka.filters.unsupervised.attribute.Remove-R13,56-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.attribute.Remove-R1_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',5,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20200307.1736,19521,2169,1414,755,0,65.191332,34.808668,0,0.009188,0.450698,0.477435,99.062594,100.102144,2025.859618,6312.433422,-4286.573804,0.934006,2.910297,-1.97629,11.519013,0.005311,0.568599,0.997872,1407,0.990777,752,0.009223,7,0.002128,3,0.651691,0.997872,0.788456,0.049952,0.515727,0.658338,0.651913,0.644818,0.355182,0.348087,0.668596,0.651913,0.518922,0.049952,0.515727,0.554313,0.403331,0.651913,0.556,0.001,0.51,0,510,0,13045,2598912,291096,99.815583,99.838635,'Number of leaves: 25\nSize of the tree: 49\n',49,25,25
'epit.train-weka.filters.unsupervised.attribute.Remove-R13,56-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.attribute.Remove-R1_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',5,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20200307.1736,19521,2169,1414,755,0,65.191332,34.808668,0,0.006841,0.45356,0.476129,99.691557,99.828304,2025.859618,2019.792273,6.067345,0.934006,0.931209,0.002797,7.043056,0.003247,0.347658,1,1410,0.99473,755,0.00527,4,0,0,0.65127,1,0.788811,0.058585,0.502635,0.65127,0.651913,0.646643,0.353357,0.348087,0.773302,0.651913,0.516451,0.058585,0.502635,0.547021,0.399648,0.651913,0.394,0.001,0.36,0,360,0,5037,2598912,291096,100,99.907792,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
